appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu
409360,Faron's Fate,Winter Drake Teller,Winter Drake Teller,,28,13,0,"0 .. 20,000",0,0,0,0,0.99,0.99,0,0
416160,Heresy,dark made games,dark made games,,1,2,0,"0 .. 20,000",0,0,0,0,19.99,19.99,0,0
410490,Elements: Epic Heroes,Zadzen Games Ltd.,Zadzen Games Ltd.,,17,20,0,"0 .. 20,000",0,0,0,0,6.99,6.99,0,0
409040,Herolike,Games Hut,Plug In Digital,,32,22,0,"0 .. 20,000",0,0,0,0,7.99,7.99,0,0
456440,The Orphan Dreams,Tayfun Tuna,Tayfun Tuna,,36,20,0,"0 .. 20,000",0,0,0,0,4.99,4.99,0,0
448620,Rebirth of Island,Yo_Serjio,Yo_Serjio,,54,44,0,"0 .. 20,000",0,0,0,0,4.99,4.99,0,0
483820,Four Realms,Hugebot!,Hugebot!,,2,1,0,"0 .. 20,000",0,0,0,0,4.0,4.0,0,0
476030,Johnny Graves—The Unchosen One,Stupid Stupid Games,Stupid Stupid Games,,29,15,0,"0 .. 20,000",0,0,0,0,3.99,3.99,0,0
463860,Shadows of Kurgansk,Yadon Studio,Gaijin inCubator,,136,76,0,"0 .. 20,000",0,0,0,0,5.99,5.99,0,0
464050,Heroes Must Die,Heroic Games,Heroic Games,,37,12,0,"0 .. 20,000",0,0,0,0,0.0,0.0,0,0
504670,FARIA: Ghosts of the Stream,Faria,Faria,,9,4,0,"0 .. 20,000",0,0,0,0,0.0,0.0,0,0
470040,Spellgear,SkyRiver Studios,SkyRiver Studios,,50,27,0,"0 .. 20,000",0,0,0,0,0.0,0.0,0,0
510790,The Sun Will Rise,The Sun Will Rise Team,The Sun Will Rise Team,,36,32,0,"0 .. 20,000",0,0,0,0,0.0,0.0,0,0
527820,Lifestream - A Haunting Text Adventure,Storycentric Worlds,Unimatrix Productions,,29,1,0,"0 .. 20,000",0,0,0,0,2.99,2.99,0,0
531110,Battles of Norghan,Mitorah Games,Mitorah Games,,27,6,0,"0 .. 20,000",0,0,0,0,9.99,9.99,0,0
520810,Metal Noise,Yumoon,Yumoon,,2,5,0,"0 .. 20,000",0,0,0,0,0.99,0.99,0,0
556770,Star Phoenix,Blazar Games,Blazar Games,,11,18,0,"0 .. 20,000",0,0,0,0,9.99,9.99,0,0
540690,Hellenica,The Dragonloft,The Dragonloft,,33,15,0,"0 .. 20,000",0,0,0,0,9.99,9.99,0,0
494320,Wizrogue - Labyrinth of Wizardry,Taito,Forever Entertainment S. A.,,98,65,0,"0 .. 20,000",0,0,0,0,0.0,0.0,0,0
599060,Age of Heroes: Conquest,5th Planet Games Development ApS,5th Planet Games Development ApS,,20,25,0,"0 .. 20,000",0,0,0,0,0.0,0.0,0,0
628330,Warlocks 2: God Slayers,No Gravity Games,No Gravity Games,,42,37,0,"0 .. 20,000",0,0,0,0,19.99,19.99,0,0
684570,Dr. Dungeon's MADMAN!,Robert J. Deutsch,Robert J. Deutsch,,4,1,0,"0 .. 20,000",0,0,0,0,14.99,14.99,0,0
696590,XXZ: XXL,L. Stotch,L. Stotch,,159,41,0,"0 .. 20,000",0,0,0,0,5.99,5.99,0,0
640860,Stone Rage,Mountainwheel Games,Mountainwheel Games,,85,77,0,"0 .. 20,000",0,0,0,0,11.99,11.99,0,0
340140,Elemental World Part 1:Rise Of The Guardians,Wise Owl Studios,Wise Owl Studios,,2,3,0,"0 .. 20,000",0,0,0,0,0.0,0.0,0,0
636570,Nights of Azure 2: Bride of the New Moon,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",,250,84,0,"0 .. 20,000",0,0,0,0,59.99,59.99,0,1
675230,Secondhand Lands,"Callipygian Games, LLC","Callipygian Games, LLC",,78,31,0,"0 .. 20,000",0,0,0,0,0.0,0.0,0,0
764180,Cross of Auria,Repugnant Duck Studios,Repugnant Duck Studios,,16,3,0,"0 .. 20,000",0,0,0,0,0.0,0.0,0,0
295950,新流星搜劍錄,Titans,Titans,,691,407,0,"0 .. 20,000",0,0,0,0,0.0,0.0,0,0
733110,8-Bit Adventures 2,Critical Games,Critical Games,,157,6,0,"0 .. 20,000",0,0,0,0,19.99,19.99,0,1
777550,King Battle,Qian Light  Network Technology,Qian Light  Network Technology,,2,3,0,"0 .. 20,000",0,0,0,0,9.99,9.99,0,0
786850,Roun,Dave Catling,Dave Catling,,26,17,0,"0 .. 20,000",0,0,0,0,0.0,0.0,0,0
791880,Essence of Illumination: The Beginning,"Luminous4D, LLC","Luminous4D, LLC",,4,3,0,"0 .. 20,000",0,0,0,0,0.99,0.99,0,0
649970,Hero's Story,Silentplaygames,Silentplaygames,,6,2,0,"0 .. 20,000",0,0,0,0,7.99,7.99,0,0
857570,World of Feudal,ImperiumGame,ImperiumGame,,16,29,0,"0 .. 20,000",0,0,0,0,1.99,1.99,0,0
853250,신기록 : A Compendium of Ghosts,Team 33,Team 33,,84,6,0,"0 .. 20,000",0,0,0,0,0.0,0.0,0,0
876380,Underwater hunting,GiBar,RoBot,,41,31,0,"0 .. 20,000",0,0,0,0,0.99,0.99,0,0
875300,De Fobos y Deimos,"Alex_redmiau, Jolabide.com","Alex_redmiau, Jokabide.com",,53,3,0,"0 .. 20,000",0,0,0,0,0.0,0.0,0,1
808800,Star Singularity,Star Bunny Enterprises,Star Bunny Enterprises,,48,12,0,"0 .. 20,000",0,0,0,0,14.99,14.99,0,0
820890,Blood Bond - Into the Shroud (Enhanced Edition),W.R.K.S Games,W.R.K.S Games,,6,12,0,"0 .. 20,000",0,0,0,0,0.0,0.0,0,0
899940,校园恋物语|Love in School,樱,樱,,46,23,0,"0 .. 20,000",0,0,0,0,1.19,1.99,40,0
